Site,Depth (m),Day,Chlorophyll-a Fluorescence (RFU),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm*cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3-r -N),Nitrate(mV),External Voltage(V),Latitude,Longitude,BGA-PC (ug/L),Chl_a (ug/L),BGA-PC/ Chl-a,bloomstatus Chl-a,bloomstatus BGA-PC,bloomstatus BGA-PC/Chl-a
LP12,2,28-Aug,0.003819,0.007,20346.635,0,0,1.00E-11,10000000,0.9956,0,1.4015,30.26,765.34,2.6495,2.0711,50000,-213.8825,15.38,,,70.4272192,2.246724118,31.34662535,1,1,0
LP12,2,28-Aug,0.002199,0.006,19802.756,0,0,4.00E-11,10000000,0.9956,0,1.5099,30.27,765.33,2.6423,2.0712,50000,-214.5655,15.372,,,74.77397998,1.293444118,57.80998107,1,1,0
LP12,2,28-Aug,0.002159,0.006,19792.25,0,0,7.00E-11,10000000,0.9956,0,1.5092,30.27,765.33,2.6398,2.0727,50000,-214.5182,15.372,,,74.74732344,1.27024,58.84503987,1,1,0
LP12,2,28-Aug,0.003876,0.007,19441.693,0,0,5.00E-10,10000000,0.9956,0,1.4086,30.25,765.32,2.6631,2.0776,50000,-213.9741,15.3711,,,70.7146609,2.280162941,31.0129858,1,1,0
LP12,2,28-Aug,0.003052,0.01,19617.895,0,0,5.00E-11,10000000,0.9956,0,1.4085,30.31,765.31,2.6734,2.0823,50000,-214.9606,15.381,,,70.70982031,1.795449412,39.38279733,1,1,0
LP12,2,28-Aug,0.001829,0.008,19781.191,0,0,0.00E+00,10000000,0.9956,0,1.3971,30.31,765.35,2.6701,2.0834,50000,-214.6042,15.3799,,,70.24399372,1.075878235,65.28991054,1,1,0
LP12,2,28-Aug,0.003052,0.01,19614.957,0,0,3.00E-11,10000000,0.9956,0,1.4087,30.31,765.31,2.6735,2.0834,50000,-215.0051,15.381,,,70.7185968,1.79551,39.38635641,1,1,0
LP12,2,28-Aug,0.001822,0.008,19788.4,0,0,0.00E+00,10000000,0.9956,0,1.3942,30.31,765.35,2.6734,2.0857,50000,-214.6416,15.3804,,,70.12724102,1.0716,65.44162096,1,1,0
LP12,2,28-Aug,0.001203,0.006,20135.35,0,0,4.00E-10,10000000,0.9956,0,1.4421,30.28,765.33,2.6752,2.0873,50000,-214.0812,15.3724,,,72.07450584,0.707895294,101.8152069,0,1,0
LP12,2,28-Aug,0.001307,0.006,20114.416,0,0,4.00E-10,10000000,0.9956,0,1.4467,30.28,765.33,2.6768,2.0883,50000,-214.078,15.3727,,,72.25789713,0.768570588,94.01595411,0,1,0
LP12,2,28-Aug,0.004684,0.009,19625.467,0,0,2.00E-11,10000000,0.9956,0,1.5034,30.28,765.33,2.6784,2.0885,50000,-213.9017,15.3808,,,74.52008141,2.755141176,27.04764535,1,1,0
LP12,2,28-Aug,0.004578,0.009,19670.959,0,0,4.00E-11,10000000,0.9956,0,1.5,30.28,765.33,2.6786,2.0886,50000,-213.93,15.3801,,,74.3846391,2.692735294,27.62419287,1,1,0
LP12,2,28-Aug,0.004472,0.009,19716.451,0,0,5.00E-11,10000000,0.9956,0,1.4966,30.28,765.33,2.6787,2.0887,50000,-213.9583,15.3794,,,74.24905148,2.63033,28.22803659,1,1,0
LP12,2,28-Aug,0.00141,0.006,20093.482,0,0,4.00E-10,10000000,0.9956,0,1.4513,30.28,765.33,2.6783,2.0894,50000,-214.0748,15.373,,,72.44101414,0.829245882,87.35770139,0,1,0
LP12,2,28-Aug,0.001034,0.006,19706.516,0,0,5.00E-10,10000000,0.9956,0,1.4971,30.27,765.35,2.5456,2.0909,50000,-213.6365,15.372,,,74.2692322,0.608179412,122.1173074,0,1,0
LP12,2,28-Aug,0.004078,0.007,19292.383,0,0,5.00E-10,10000000,0.9956,0,1.4041,30.25,765.32,2.6814,2.0916,50000,-213.9819,15.3714,,,70.53096751,2.399099412,29.39893493,1,1,0
LP12,2,28-Aug,0.002233,0.01,19920.229,0,0,0.00E+00,10000000,0.9956,0,1.4442,30.31,765.33,2.6825,2.092,50000,-214.3613,15.3794,,,72.15650607,1.313542353,54.93275942,1,1,0
LP12,2,28-Aug,0.001126,0.006,19683.928,0,0,5.00E-10,10000000,0.9956,0,1.4969,30.27,765.35,2.5557,2.0923,50000,-213.6621,15.3722,,,74.26054015,0.662245294,112.1344928,0,1,0
LP12,2,28-Aug,0.002184,0.01,19910.91,0,0,0.00E+00,10000000,0.9956,0,1.4504,30.31,765.33,2.6845,2.0935,50000,-214.2838,15.3802,,,72.40756408,1.284788235,56.35758649,1,1,0
LP12,2,28-Aug,0.002393,0.005,20370.727,0,0,4.00E-10,10000000,0.9956,0,1.4611,30.24,765.33,2.6841,2.0935,50000,-213.8969,15.3629,,,72.83692963,1.407388235,51.75326027,1,1,0
LP12,2,28-Aug,0.001587,0.008,20263.305,0,0,3.00E-11,10000000,0.9956,0,1.5302,30.26,765.31,2.639,2.094,50000,-214.3125,15.3798,,,75.57481334,0.933505882,80.95804729,0,1,0
LP12,2,28-Aug,0.001032,0.003,21986.44,0,0,4.00E-10,10000000,0.9956,0,1.4479,30.25,765.3,2.6885,2.094,50000,-213.768,15.3633,,,72.30670135,0.607181176,119.0858745,0,1,0
LP12,2,28-Aug,0.002203,0.011,20051.426,0,0,0.00E+00,10000000,0.9956,0,1.3394,30.31,765.34,2.6871,2.0944,50000,-215.6002,15.3711,,,67.86415227,1.295759412,52.37403768,1,1,0
LP12,2,28-Aug,0.002395,0.005,20303.264,0,0,4.00E-10,10000000,0.9956,0,1.4655,30.24,765.33,2.6857,2.0946,50000,-213.8974,15.3631,,,73.01107151,1.408817647,51.824359,1,1,0
LP12,2,28-Aug,0.002135,0.01,19901.594,0,0,0.00E+00,10000000,0.9956,0,1.4567,30.31,765.33,2.6864,2.0949,50000,-214.2063,15.3809,,,72.65810844,1.256034118,57.84724109,1,1,0
LP12,2,28-Aug,0.002807,0.01,19372.566,0,0,7.00E-11,10000000,0.9956,0,1.3809,30.31,765.34,2.6886,2.0952,50000,-214.0477,15.381,,,69.57980507,1.65099,42.14429225,1,1,0
LP12,2,28-Aug,0.002807,0.01,19367.959,0,0,4.00E-11,10000000,0.9956,0,1.3804,30.31,765.34,2.6891,2.0955,50000,-213.9893,15.381,,,69.55935999,1.651224118,42.12593508,1,1,0
LP12,2,28-Aug,0.002397,0.005,20235.8,0,0,4.00E-10,10000000,0.9956,0,1.4698,30.24,765.33,2.6874,2.0958,50000,-213.8979,15.3633,,,73.18497114,1.410247059,51.89514183,1,1,0
LP12,2,28-Aug,0.002807,0.01,19363.35,0,0,2.00E-11,10000000,0.9956,0,1.3799,30.31,765.34,2.6896,2.0958,50000,-213.9309,15.381,,,69.53890324,1.651458235,42.10757606,1,1,0
LP12,2,28-Aug,0.00317,0.009,19406.752,0,0,0.00E+00,10000000,0.9956,0,1.5374,30.31,765.33,2.69,2.0961,50000,-213.8487,15.381,,,75.85585243,1.864605294,40.6819892,1,1,0
LP12,2,28-Aug,0.002757,0.005,19519.94,0,0,0.00E+00,10000000,0.9956,0,1.5565,30.28,765.32,2.6902,2.0977,50000,-214.0281,15.3804,,,76.59830481,1.621822941,47.22975787,1,1,0
LP12,2,28-Aug,0.002792,0.005,19555.312,0,0,0.00E+00,10000000,0.9956,0,1.5507,30.28,765.32,2.6904,2.0977,50000,-214.0296,15.3801,,,76.37254769,1.64209,46.50935557,1,1,0
LP12,2,28-Aug,0.003163,0.009,19379.87,0,0,0.00E+00,10000000,0.9956,0,1.5437,30.31,765.33,2.6931,2.0982,50000,-213.817,15.381,,,76.10077283,1.860698235,40.89904069,1,1,0
LP12,2,28-Aug,0.003691,0.008,20269.63,0,0,4.00E-10,10000000,0.9956,0,1.4625,30.29,765.35,2.6941,2.0992,50000,-214.2913,15.3711,,,72.89362274,2.171117647,33.57423898,1,1,0
LP12,2,28-Aug,0.001439,0.008,20304.475,0,0,3.00E-11,10000000,0.9956,0,1.5337,30.26,765.31,2.6437,2.0993,50000,-214.2565,15.38,,,75.70993305,0.846255294,89.46464925,0,1,0
LP13,0.5,28-Aug,0.001647,0.047,20241.674,0,0,0.00E+00,10000000,0.9943,0,1.0365,34.18,764.6,0.4295,0.5047,50000,-221.67,15.579,30.07001713,-90.14526184,54.47909654,0.968661176,56.24164351,0,0,0
LP13,0.5,28-Aug,0.001665,0.047,20263.973,0,0,0.00E+00,10000000,0.9943,0,1.0341,34.19,764.6,0.4308,0.5056,50000,-221.6767,15.579,30.07001713,-90.14526184,54.36511646,0.979501176,55.50285981,0,0,0
LP13,0.5,28-Aug,0.001684,0.047,20286.273,0,0,4.00E-12,10000000,0.9943,0,1.0316,34.19,764.6,0.4321,0.5066,50000,-221.6834,15.579,30.07001713,-90.14526184,54.25100941,0.990340588,54.78015348,0,0,0
LP13,0.5,28-Aug,0.001702,0.047,20308.572,0,0,8.00E-12,10000000,0.9943,0,1.0292,34.2,764.6,0.4334,0.5076,50000,-221.6901,15.579,30.07001713,-90.14526184,54.13677968,1.001180588,54.07294181,1,0,0
LP13,0.5,28-Aug,0.00172,0.047,20330.871,0,0,1.00E-11,10000000,0.9943,0,1.0268,34.2,764.6,0.4347,0.5086,50000,-221.6969,15.579,30.07001713,-90.14526184,54.02243159,1.01202,53.38079444,1,0,0
LP13,0.5,28-Aug,0.001739,0.047,20353.17,0,0,2.00E-11,10000000,0.9943,0,1.0243,34.21,764.6,0.436,0.5096,50000,-221.7036,15.579,30.07001713,-90.14526184,53.90795532,1.02286,52.70316106,1,0,0
LP13,0.5,28-Aug,0.001546,0.049,20808.139,0,0,2.00E-11,10000000,0.9943,0,0.9396,34.33,764.59,0.4326,0.51,50000,-221.6079,15.5791,30.07001713,-90.14526184,49.82717417,0.909654706,54.77592084,0,0,0
LP13,0.5,28-Aug,0.001578,0.049,20842.24,0,0,3.00E-11,10000000,0.9943,0,0.9396,34.34,764.59,0.4382,0.5139,50000,-221.6402,15.579,30.07001713,-90.14526184,49.82658297,0.928284118,53.67600501,0,0,0
LP13,0.5,28-Aug,0.00161,0.049,20876.34,0,0,4.00E-11,10000000,0.9943,0,0.9396,34.34,764.59,0.4438,0.5178,50000,-221.6725,15.5789,30.07001713,-90.14526184,49.82599177,0.946914118,52.61933561,0,0,0
LP13,0.5,28-Aug,0.001641,0.049,20910.441,0,0,4.00E-11,10000000,0.9943,0,0.9395,34.35,764.59,0.4493,0.5217,50000,-221.7048,15.5789,30.07001713,-90.14526184,49.82539958,0.965543529,51.60347316,0,0,0
LP13,0.5,28-Aug,0.005063,0.048,19805.53,0,0,0.00E+00,10000000,0.9943,0,0.8863,34.08,764.63,0.4511,0.522,50000,-221.8836,15.579,30.07001713,-90.14526184,47.17576317,2.97823,15.84020145,1,0,0
LP13,0.5,28-Aug,0.005157,0.048,19788.002,0,0,0.00E+00,10000000,0.9944,0,0.8832,34.07,764.63,0.4516,0.5224,50000,-221.89,15.579,30.07001713,-90.14526184,47.01966673,3.033751176,15.49885406,1,0,0
LP13,0.5,28-Aug,0.005252,0.048,19770.477,0,0,0.00E+00,10000000,0.9944,0,0.8801,34.07,764.63,0.4521,0.5228,50000,-221.8964,15.579,30.07001713,-90.14526184,46.86332282,3.089272353,15.16969612,1,0,0
LP13,0.5,28-Aug,0.005346,0.048,19752.95,0,0,0.00E+00,10000000,0.9944,0,0.877,34.06,764.63,0.4527,0.5232,50000,-221.9029,15.579,30.07001713,-90.14526184,46.70673432,3.144794118,14.85208016,1,0,0
LP13,0.5,28-Aug,0.005441,0.048,19735.422,0,0,0.00E+00,10000000,0.9944,0,0.8739,34.06,764.63,0.4532,0.5236,50000,-221.9093,15.579,30.07001713,-90.14526184,46.54989396,3.200315294,14.54540871,1,0,0
LP13,0.5,28-Aug,0.005535,0.048,19717.896,0,0,0.00E+00,10000000,0.9944,0,0.8708,34.06,764.63,0.4538,0.524,50000,-221.9157,15.579,30.0700163,-90.14527222,46.39280461,3.255836471,14.24912001,1,0,0
LP13,0.5,28-Aug,0.004345,0.029,19902.771,0,0,0.00E+00,10000000,0.9949,0,0.8201,32.29,764.86,0.3915,0.4804,50000,-229.8362,15.579,30.07037723,-90.14535124,43.78217475,2.555811765,17.13043791,1,0,0
LP13,0.5,28-Aug,0.004363,0.029,19914.12,0,0,0.00E+00,10000000,0.9949,0,0.8196,32.29,764.86,0.395,0.4828,50000,-229.8278,15.579,30.07040714,-90.14536528,43.75747177,2.56662,17.0486756,1,0,0
LP13,0.5,28-Aug,0.004382,0.029,19925.465,0,0,0.00E+00,10000000,0.9949,0,0.8192,32.29,764.86,0.3985,0.4853,50000,-229.8194,15.579,30.07041561,-90.14536954,43.73276033,2.577427647,16.96759961,1,0,0
LP13,0.5,28-Aug,0.001822,0.028,21990.895,0,0,0.00E+00,10000000,0.9949,0,0.8826,32.29,764.85,0.4912,0.4876,50000,-228.3696,15.5713,30.07045489,-90.14541642,46.99052985,1.072032941,43.83310256,1,0,0
LP13,0.5,28-Aug,0.0044,0.029,19936.812,0,0,0.00E+00,10000000,0.9949,0,0.8187,32.29,764.86,0.4021,0.4878,50000,-229.8109,15.579,30.07042801,-90.14538025,43.7080425,2.588235882,16.8871944,1,0,0
LP13,0.5,28-Aug,0.001758,0.028,22049.504,0,0,0.00E+00,10000000,0.9949,0,0.8841,32.29,764.85,0.4951,0.4887,50000,-228.3274,15.5711,30.07046262,-90.14542878,47.06708838,1.034398235,45.50190322,1,0,0
LP13,0.5,28-Aug,0.001694,0.028,22108.113,0,0,0.00E+00,10000000,0.9949,0,0.8856,32.29,764.85,0.499,0.4897,50000,-228.2852,15.5709,30.07047027,-90.14544071,47.14358426,0.996764118,47.29663058,0,0,0
LP13,0.5,28-Aug,0.004418,0.029,19948.16,0,0,0.00E+00,10000000,0.9949,0,0.8182,32.29,764.86,0.4056,0.4902,50000,-229.8025,15.579,30.070437,-90.14539329,43.68331777,2.599044118,16.80745527,1,0,0
LP13,0.5,28-Aug,0.001631,0.028,22166.72,0,0,0.00E+00,10000000,0.9949,0,0.8872,32.29,764.85,0.5028,0.4908,50000,-228.2429,15.5707,30.07047521,-90.14545218,47.22002318,0.959129412,49.23217096,0,0,0
LP13,0.5,28-Aug,0.001567,0.028,22225.33,0,0,0.00E+00,10000000,0.9949,0,0.8887,32.29,764.85,0.5067,0.4918,50000,-228.2007,15.5704,30.0704824,-90.14546371,47.29640477,0.921494706,51.32574768,0,0,0
LP13,0.5,28-Aug,0.004437,0.029,19959.506,0,0,0.00E+00,10000000,0.9949,0,0.8178,32.29,764.86,0.4091,0.4927,50000,-229.794,15.579,30.07044664,-90.14540545,43.65859083,2.609851765,16.72837953,1,0,0
LP13,0.5,28-Aug,0.001503,0.028,22283.94,0,0,0.00E+00,10000000,0.9949,0,0.8902,32.29,764.85,0.5106,0.4929,50000,-228.1585,15.5702,30.0704824,-90.14546371,47.37272765,0.883860588,53.59751107,0,0,0
LP13,1,28-Aug,0.005151,0.047,20159.207,0,0,0.00E+00,10000000,0.9944,0,0.9884,33.86,764.73,1.0945,0.975,50000,-222.5403,15.5703,30.0700163,-90.14527222,52.19928215,3.029785882,17.22870334,1,0,0
LP13,1,28-Aug,0.005198,0.047,20165.375,0,0,0.00E+00,10000000,0.9944,0,0.9893,33.85,764.74,1.1027,0.9808,50000,-222.5511,15.5702,30.0700163,-90.14527222,52.24241219,3.057624118,17.0859498,1,0,0
LP13,1,28-Aug,0.001645,0.047,20435.979,0,0,0.00E+00,10000000,0.9945,0,0.9848,33.64,764.75,1.111,0.9849,50000,-222.0026,15.5796,30.0700163,-90.14527222,52.02172369,0.967929412,53.74536929,0,0,0
LP13,1,28-Aug,0.001682,0.047,20432.566,0,0,0.00E+00,10000000,0.9945,0,0.9854,33.64,764.75,1.1115,0.9852,50000,-222.0109,15.5796,30.0700163,-90.14527222,52.05504024,0.989305882,52.61774057,0,0,0
LP13,1,28-Aug,0.001718,0.047,20429.156,0,0,0.00E+00,10000000,0.9945,0,0.9861,33.64,764.75,1.112,0.9855,50000,-222.0192,15.5796,30.0700163,-90.14527222,52.08834997,1.010682941,51.53777496,1,0,0
LP13,1,28-Aug,0.001755,0.047,20425.746,0,0,0.00E+00,10000000,0.9945,0,0.9868,33.65,764.75,1.1125,0.9858,50000,-222.0275,15.5796,30.0700163,-90.14527222,52.12165001,1.032059412,50.50256739,1,0,0
LP13,1,28-Aug,0.001791,0.047,20422.334,0,0,0.00E+00,10000000,0.9945,0,0.9875,33.65,764.75,1.113,0.9861,50000,-222.0359,15.5797,30.0700163,-90.14527222,52.15493507,1.053435882,49.50935881,1,0,0
LP13,1,28-Aug,0.001827,0.047,20418.924,0,0,0.00E+00,10000000,0.9945,0,0.9882,33.65,764.75,1.1135,0.9865,50000,-222.0442,15.5797,30.0700163,-90.14527222,52.18821286,1.074812353,48.5556504,1,0,0
LP13,1,28-Aug,0.005245,0.047,20171.545,0,0,0.00E+00,10000000,0.9944,0,0.9902,33.85,764.74,1.1108,0.9865,50000,-222.5619,15.5701,30.0700163,-90.14527222,52.28552153,3.085462941,16.94576228,1,0,0
LP13,1,28-Aug,0.003034,0.046,20559.293,0,0,0.00E+00,10000000,0.9945,0,1.0482,33.54,764.74,1.114,0.9874,50000,-221.4441,15.5789,30.0700163,-90.14527222,55.02598283,1.784414706,30.83699246,1,0,0
LP13,1,28-Aug,0.003001,0.046,20555.666,0,0,0.00E+00,10000000,0.9945,0,1.0471,33.54,764.74,1.1141,0.9875,50000,-221.4591,15.579,30.0700163,-90.14527222,54.97488023,1.765529412,31.13790111,1,0,0
LP13,1,28-Aug,0.002969,0.046,20552.041,0,0,0.00E+00,10000000,0.9945,0,1.046,33.54,764.74,1.1143,0.9876,50000,-221.4741,15.579,30.0700163,-90.14527222,54.92375788,1.746644706,31.44529491,1,0,0
LP13,1,28-Aug,0.002937,0.046,20548.416,0,0,0.00E+00,10000000,0.9945,0,1.0449,33.55,764.74,1.1144,0.9876,50000,-221.4892,15.5791,30.0700163,-90.14527222,54.87261108,1.727759412,31.7594051,1,0,0
LP13,1,28-Aug,0.002905,0.046,20544.79,0,0,0.00E+00,10000000,0.9945,0,1.0438,33.55,764.74,1.1145,0.9877,50000,-221.5042,15.5792,30.0700163,-90.14527222,54.82143511,1.708874706,32.08042984,1,0,0
LP13,1,28-Aug,0.002873,0.046,20541.164,0,0,0.00E+00,10000000,0.9945,0,1.0427,33.55,764.74,1.1147,0.9877,50000,-221.5193,15.5793,30.0700163,-90.14527222,54.7702393,1.689989412,32.40862866,1,0,0
LP13,1,28-Aug,0.005293,0.047,20177.715,0,0,0.00E+00,10000000,0.9944,0,0.9911,33.85,764.74,1.119,0.9923,50000,-222.5726,15.57,30.0700163,-90.14527222,52.32861544,3.113301765,16.80807689,1,0,0
LP13,1,28-Aug,0.002053,0.047,20333.56,0,0,0.00E+00,10000000,0.9945,0,1.0257,33.75,764.73,1.13,0.9955,50000,-222.2425,15.5855,30.0700163,-90.14527222,53.97179814,1.207859412,44.68384119,1,0,0
LP13,1,28-Aug,0.002,0.047,20338.66,0,0,0.00E+00,10000000,0.9945,0,1.0264,33.75,764.73,1.1313,0.9963,50000,-222.2365,15.5859,30.0700163,-90.14527222,54.00395747,1.176544706,45.90047212,1,0,0
LP13,1,28-Aug,0.001947,0.047,20343.758,0,0,0.00E+00,10000000,0.9945,0,1.0271,33.75,764.73,1.1327,0.9971,50000,-222.2306,15.5863,30.0700163,-90.14527222,54.03610234,1.14523,47.18362455,1,0,0
LP13,1,28-Aug,0.001894,0.047,20348.855,0,0,0.00E+00,10000000,0.9945,0,1.0277,33.74,764.73,1.134,0.9979,50000,-222.2246,15.5867,30.0700163,-90.14527222,54.06824218,1.113915294,48.53891716,1,0,0
LP13,1,28-Aug,0.00534,0.047,20183.883,0,0,0.00E+00,10000000,0.9944,0,0.992,33.84,764.74,1.1271,0.998,50000,-222.5834,15.5699,30.0700163,-90.14527222,52.37169156,3.14114,16.67282947,1,0,0
LP13,1,28-Aug,0.00184,0.047,20353.955,0,0,0.00E+00,10000000,0.9945,0,1.0284,33.74,764.73,1.1353,0.9987,50000,-222.2186,15.5871,30.0700163,-90.14527222,54.10036758,1.082600588,49.97260133,1,0,0
LP13,1,28-Aug,0.001787,0.047,20359.053,0,0,0.00E+00,10000000,0.9945,0,1.0291,33.74,764.73,1.1366,0.9996,50000,-222.2127,15.5875,30.0700163,-90.14527222,54.13248325,1.051285882,51.49168668,1,0,0
LP13,1,28-Aug,0.005387,0.047,20190.053,0,0,0.00E+00,10000000,0.9944,0,0.9929,33.84,764.74,1.1353,1.0038,50000,-222.5942,15.5698,30.0700163,-90.14527222,52.41474992,3.168978824,16.53994956,1,0,0
LP13,1,28-Aug,0.003846,0.02,21440.607,0,0,5.00E-10,10000000,0.995,0,0.7663,32.03,764.79,1.0701,0.9565,50000,-226.6211,15.5788,30.07048747,-90.14557559,40.930587,2.262215882,18.09313926,1,0,0
LP13,1,28-Aug,0.003831,0.02,21424.488,0,0,4.00E-10,10000000,0.995,0,0.7685,32.03,764.79,1.1042,0.9806,50000,-226.6262,15.5787,30.07048747,-90.14557559,41.04759535,2.253682941,18.21356261,1,0,0
LP13,2,28-Aug,0.002132,0.047,20433.262,0,0,3.00E-11,10000000,0.9946,0,0.9943,33.26,764.77,2.415,1.9045,50000,-221.5749,15.5784,30.07005409,-90.14533196,52.47760669,1.254114118,41.84436323,1,0,0
LP13,2,28-Aug,0.002111,0.047,20429.197,0,0,2.00E-11,10000000,0.9946,0,0.9944,33.26,764.77,2.427,1.9131,50000,-221.5755,15.5785,30.07005409,-90.14533196,52.48271627,1.241957059,42.25807639,1,0,0
LP13,2,28-Aug,0.003222,0.037,19711.959,0,0,4.00E-10,10000000,0.9949,0,0.8476,32.5,764.84,2.4238,1.9104,50000,-225.6616,15.5783,30.07023695,-90.14537724,45.20781347,1.895142941,23.85456658,1,0,0
LP13,2,28-Aug,0.004753,0.039,19621.092,0,0,7.00E-11,10000000,0.9948,0,0.8853,32.58,764.85,2.4247,1.9109,50000,-225.1197,15.5866,30.07023695,-90.14537724,47.12537263,2.795614118,16.85689464,1,0,0
LP13,2,28-Aug,0.003194,0.037,19711.404,0,0,4.00E-10,10000000,0.9949,0,0.8468,32.5,764.84,2.4248,1.9111,50000,-225.6692,15.5783,30.07023695,-90.14537724,45.16477757,1.878758824,24.03968886,1,0,0
LP13,2,28-Aug,0.004783,0.039,19632.48,0,0,6.00E-11,10000000,0.9948,0,0.8861,32.58,764.85,2.4251,1.9111,50000,-225.1289,15.5868,30.07023695,-90.14537724,47.1661656,2.813450588,16.76452602,1,0,0
LP13,2,28-Aug,0.004813,0.039,19643.87,0,0,5.00E-11,10000000,0.9948,0,0.8869,32.58,764.85,2.4254,1.9114,50000,-225.138,15.587,30.07023695,-90.14537724,47.2069423,2.831286471,16.67331893,1,0,0
LP13,2,28-Aug,0.004844,0.039,19655.258,0,0,4.00E-11,10000000,0.9948,0,0.8877,32.58,764.85,2.4258,1.9116,50000,-225.1471,15.5872,30.07023695,-90.14537724,47.24770174,2.849122941,16.58324429,1,0,0
LP13,2,28-Aug,0.003166,0.037,19710.85,0,0,4.00E-10,10000000,0.9949,0,0.846,32.49,764.84,2.4258,1.9118,50000,-225.6768,15.5784,30.07023695,-90.14537724,45.12171745,1.862375294,24.2280477,1,0,0
LP13,2,28-Aug,0.004874,0.039,19666.645,0,0,3.00E-11,10000000,0.9948,0,0.8885,32.57,764.85,2.4261,1.9119,50000,-225.1563,15.5874,30.07023695,-90.14537724,47.28844344,2.866959412,16.49428424,1,0,0
LP13,2,28-Aug,0.004904,0.039,19678.033,0,0,2.00E-11,10000000,0.9948,0,0.8893,32.57,764.85,2.4265,1.9121,50000,-225.1654,15.5876,30.07023695,-90.14537724,47.32916994,2.884795882,16.40641899,1,0,0
LP13,2,28-Aug,0.004934,0.039,19689.422,0,0,9.00E-12,10000000,0.9948,0,0.8901,32.57,764.85,2.4268,1.9124,50000,-225.1746,15.5878,30.07023695,-90.14537724,47.36988477,2.902632353,16.31962957,1,0,0
LP13,2,28-Aug,0.003138,0.037,19710.297,0,0,4.00E-10,10000000,0.9949,0,0.8451,32.49,764.83,2.4268,1.9125,50000,-225.6844,15.5784,30.07023695,-90.14537724,45.07864338,1.845991765,24.4197424,1,0,0
LP13,2,28-Aug,0.003205,0.04,19155.564,0,0,4.00E-10,10000000,0.9948,0,0.8402,32.62,764.84,2.4277,1.9127,50000,-224.7848,15.5793,30.07023695,-90.14537724,44.82375225,1.885453529,23.77345904,1,0,0
LP13,2,28-Aug,0.00311,0.037,19709.742,0,0,4.00E-10,10000000,0.9949,0,0.8443,32.49,764.83,2.4278,1.9133,50000,-225.6921,15.5784,30.07023695,-90.14537724,45.03554503,1.829608235,24.61485698,1,0,0
LP13,2,28-Aug,0.003166,0.04,19166.85,0,0,5.00E-10,10000000,0.9948,0,0.8383,32.62,764.84,2.4291,1.9137,50000,-224.7937,15.5793,30.07023695,-90.14537724,44.72454704,1.862394706,24.01453725,1,0,0
LP13,2,28-Aug,0.003082,0.037,19709.19,0,0,5.00E-10,10000000,0.9949,0,0.8435,32.49,764.83,2.4289,1.914,50000,-225.6997,15.5785,30.07023695,-90.14537724,44.99243115,1.813224706,24.81348892,1,0,0
LP13,2,28-Aug,0.003127,0.04,19178.135,0,0,5.00E-10,10000000,0.9948,0,0.8363,32.62,764.84,2.4306,1.9147,50000,-224.8027,15.5792,30.07023695,-90.14537724,44.62523739,1.839335294,24.26161099,1,0,0
LP13,2,28-Aug,0.003088,0.04,19189.42,0,0,5.00E-10,10000000,0.9948,0,0.8344,32.62,764.84,2.4321,1.9158,50000,-224.8116,15.5791,30.07023695,-90.14537724,44.52582556,1.816276471,24.51489422,1,0,0
LP13,2,28-Aug,0.003048,0.04,19200.705,0,0,5.00E-10,10000000,0.9948,0,0.8325,32.62,764.84,2.4336,1.9168,50000,-224.8205,15.579,30.07023695,-90.14537724,44.42631384,1.793217059,24.77464377,1,0,0
LP13,2,28-Aug,0.003009,0.04,19211.988,0,0,5.00E-10,10000000,0.9948,0,0.8306,32.61,764.84,2.4351,1.9178,50000,-224.8295,15.5789,30.07023695,-90.14537724,44.32669412,1.770158235,25.04109138,1,0,0
LP13,2,28-Aug,0.004529,0.023,20880.002,0,0,0.00E+00,10000000,0.995,0,0.7749,32.17,764.85,2.4128,1.9021,50000,-226.6222,15.5788,30.07048363,-90.1455662,41.39206069,2.664367647,15.53541634,1,0,0
LP13,2,28-Aug,0.004497,0.023,20886.555,0,0,0.00E+00,10000000,0.995,0,0.7763,32.17,764.85,2.4129,1.9022,50000,-226.6239,15.5789,30.07048363,-90.1455662,41.46768426,2.645574706,15.6743577,1,0,0
LP13,2,28-Aug,0.004466,0.024,20893.11,0,0,0.00E+00,10000000,0.995,0,0.7777,32.17,764.85,2.4131,1.9023,50000,-226.6257,15.579,30.07048363,-90.1455662,41.54324668,2.626781765,15.81526385,1,0,0
LP13,2,28-Aug,0.004434,0.024,20899.662,0,0,0.00E+00,10000000,0.995,0,0.7791,32.17,764.85,2.4133,1.9025,50000,-226.6275,15.5791,30.07048363,-90.1455662,41.61874812,2.607988824,15.95817733,1,0,0
LP13,2,28-Aug,0.004402,0.024,20906.217,0,0,0.00E+00,10000000,0.995,0,0.7806,32.17,764.85,2.4135,1.9026,50000,-226.6292,15.5792,30.07048363,-90.1455662,41.69418872,2.589196471,16.10313825,1,0,0
